page,school,subject,is_course_total,course_num,section_num,grades_count,avg_gpa,A_pct,AB_pct,B_pct,BC_pct,C_pct,D_pct,F_pct,S_pct,U_pct,CR_pct,N_pct,P_pct,I_pct,NW_pct,NR_pct,other_pct,course_title
133,EGR,320 ECE,False,745,001,14,3.393,57.1,21.4,7.1,.,7.1,.,7.1,.,.,.,.,.,.,.,.,.,Solid State Electronics
133,EGR,320 ECE,False,747,001,9,3.222,44.4,11.1,22.2,11.1,.,11.1,.,.,.,.,.,.,.,.,.,.,Nanophotonics
133,EGR,320 ECE,False,752,001,23,3.565,30.4,52.2,17.4,.,.,.,.,.,.,.,.,.,.,.,.,.,Adv Computer Architecture I
133,EGR,320 ECE,False,753,001,22,3.682,50.0,40.9,4.5,4.5,.,.,.,.,.,.,.,.,.,.,.,.,Fault-Tolerant Computing
133,EGR,320 ECE,False,760,001,17,3.647,41.2,47.1,11.8,.,.,.,.,.,.,.,.,.,.,.,.,.,Machine Learning
133,EGR,320 ECE,False,778,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Machine Learning Ultrason Imag
133,EGR,320 ECE,False,782,001,4,***,,,,,,,,,,.,.,.,.,.,.,.,Adv Cmpr Sec & Prvcy
133,EGR,320 ECE,False,790,003,3,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
133,EGR,320 ECE,False,790,004,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
133,EGR,320 ECE,False,790,008,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
133,EGR,320 ECE,False,790,009,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
133,EGR,320 ECE,False,790,010,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
133,EGR,320 ECE,False,790,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
133,EGR,320 ECE,False,790,017,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,029,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,030,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,031,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,037,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,038,3,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,039,3,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,040,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,046,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,058,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,063,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,066,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,076,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,093,5,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,096,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,104,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,111,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,114,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,False,790,115,4,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
134,EGR,320 ECE,True,790,Course,44,,.,.,.,.,.,.,,86.4,.,,.,13.6,.,.,.,.,Master's Research
134,EGR,320 ECE,False,861,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Theory of Machine Learning
134,EGR,320 ECE,False,888,001,7,3.833,71.4,28.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Topics in Math Data Science
134,EGR,320 ECE,False,890,002,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,003,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,004,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,008,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,009,6,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,010,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,014,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,015,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,016,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,017,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,018,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,023,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,026,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,029,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,030,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,031,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,033,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,034,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,035,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,036,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
134,EGR,320 ECE,False,890,037,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,038,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,039,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,041,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,042,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,052,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,058,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,063,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,066,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,071,6,,.,.,.,.,.,.,.,83.3,.,.,.,16.7,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,076,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,079,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,096,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,102,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,103,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,107,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,108,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,111,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,112,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,113,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,114,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,115,8,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,117,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,121,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,122,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,890,124,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,True,890,Course,114,,.,.,.,.,.,.,,86.8,.,,.,12.3,0.9,.,.,.,Pre-Dissertator's Research
135,EGR,320 ECE,False,901,001,11,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Special Topics in ECE
135,EGR,320 ECE,False,922,001,6,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Seminar in Plasma Physics
135,EGR,320 ECE,False,990,002,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,004,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,005,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,008,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,009,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,010,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,011,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,013,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,014,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,015,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,017,4,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,024,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,028,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
135,EGR,320 ECE,False,990,029,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,031,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,033,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,034,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,036,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,039,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,041,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,046,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,050,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,052,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,066,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,079,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,093,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,094,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,101,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,102,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,103,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,107,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,108,4,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,110,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,111,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,112,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,113,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,114,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,115,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,990,117,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertator's Research
136,EGR,320 ECE,True,990,Course,70,,.,.,.,.,.,.,,88.6,.,,.,10.0,1.4,.,.,.,Dissertator's Research
136,EGR,320 ECE,False,999,008,1,***,,,,,,,,,,.,.,.,.,.,.,.,Advanced Independent Study
138,EGR,346 EMA,False,1,001,8,3.938,87.5,12.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Cooperative Education Prog
138,EGR,346 EMA,False,200,001,37,3.635,64.9,13.5,13.5,5.4,.,2.7,.,.,.,.,.,.,.,.,.,.,Intro Mechanics and Aerospace
138,EGR,346 EMA,False,200,002,37,3.811,73.0,16.2,10.8,.,.,.,.,.,.,.,.,.,.,.,.,.,Intro Mechanics and Aerospace
138,EGR,346 EMA,True,200,Course,74,3.723,68.9,14.9,12.2,2.7,.,1.4,,.,.,,.,.,.,.,.,.,Intro Mechanics and Aerospace
138,EGR,346 EMA,False,201,001,170,3.107,42.4,15.3,11.8,10.6,5.9,10.6,2.4,.,.,.,.,.,1.2,.,.,.,Statics
138,EGR,346 EMA,False,201,002,153,2.931,18.3,17.6,26.8,18.3,14.4,3.3,1.3,.,.,.,.,.,.,.,.,.,Statics
138,EGR,346 EMA,True,201,Course,323,3.023,31.0,16.4,18.9,14.2,9.9,7.1,1.9,.,.,,.,.,0.6,.,.,.,Statics
138,EGR,346 EMA,False,202,001,292,3.067,15.8,25.0,29.8,20.5,6.5,2.4,.,.,.,.,.,.,.,.,.,.,Dynamics
138,EGR,346 EMA,False,303,001,186,2.914,16.7,16.7,28.5,19.9,13.4,4.3,0.5,.,.,.,.,.,.,.,.,.,Mechanics of Materials
138,EGR,346 EMA,False,303,002,196,3.013,18.9,20.4,28.1,15.8,13.8,3.1,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials
138,EGR,346 EMA,True,303,Course,382,2.965,17.8,18.6,28.3,17.8,13.6,3.7,0.3,.,.,,.,.,.,.,.,.,Mechanics of Materials
138,EGR,346 EMA,False,307,001,9,3.889,77.8,22.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,002,12,3.958,91.7,8.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,003,13,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,004,12,3.875,83.3,8.3,8.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,005,7,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,006,10,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,007,9,3.778,55.6,44.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,008,10,3.900,90.0,.,10.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,009,8,3.500,62.5,.,25.0,.,12.5,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,010,11,3.955,90.9,9.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,011,14,3.893,78.6,21.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,012,11,3.864,72.7,27.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,013,14,3.714,71.4,.,28.6,.,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,014,10,3.650,60.0,20.0,10.0,10.0,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,015,11,3.227,.,54.5,36.4,9.1,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,016,8,3.563,50.0,37.5,.,.,12.5,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,307,017,8,3.813,87.5,.,.,12.5,.,.,.,.,.,.,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,True,307,Course,177,3.805,75.1,14.7,7.3,1.7,1.1,.,,.,.,,.,.,.,.,.,.,Mechanics of Materials Lab
138,EGR,346 EMA,False,395,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Matrls-Constructed Facilities
138,EGR,346 EMA,False,405,001,31,3.306,22.6,32.3,35.5,3.2,6.5,.,.,.,.,.,.,.,.,.,.,.,Practicum-Finite Elements
138,EGR,346 EMA,False,469,001,40,3.700,55.0,30.0,15.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Design Probs in Engineering
138,EGR,346 EMA,False,489,004,1,***,,,,,,,,,,.,.,.,.,.,.,.,Honors in Research
138,EGR,346 EMA,False,489,005,1,***,,,,,,,,,,.,.,.,.,.,.,.,Honors in Research
138,EGR,346 EMA,True,489,Course,2,***,,,,,,,,,,,,,,,,,Honors in Research
138,EGR,346 EMA,False,506,001,48,3.469,47.9,12.5,31.3,2.1,6.3,.,.,.,.,.,.,.,.,.,.,.,Adv Mech of Materials I
138,EGR,346 EMA,False,508,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Composite Materials
138,EGR,346 EMA,False,521,001,42,2.024,.,4.8,16.7,23.8,28.6,19.0,7.1,.,.,.,.,.,.,.,.,.,Aerodynamics
138,EGR,346 EMA,False,524,001,47,2.649,2.1,25.5,31.9,19.1,8.5,6.4,6.4,.,.,.,.,.,.,.,.,.,Rocket Propulsion
138,EGR,346 EMA,False,540,001,13,3.385,23.1,61.5,7.7,.,.,7.7,.,.,.,.,.,.,.,.,.,.,Exp Vib & Dynamic Sys Analysis
138,EGR,346 EMA,False,542,001,39,2.667,10.3,7.7,35.9,17.9,17.9,10.3,.,.,.,.,.,.,.,.,.,.,Advanced Dynamics
139,EGR,346 EMA,False,547,001,11,3.545,36.4,36.4,27.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Engineering Analysis I
139,EGR,346 EMA,False,599,056,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
139,EGR,346 EMA,False,599,062,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
139,EGR,346 EMA,True,599,Course,2,***,,,,,,,,,,,,,,,,,Independent Study
139,EGR,346 EMA,False,601,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Special Topics: Engr Mech
139,EGR,346 EMA,False,605,001,20,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Intro to Finite Elements
139,EGR,346 EMA,False,630,001,19,3.658,63.2,15.8,15.8,.,5.3,.,.,.,.,.,.,.,.,.,.,.,Viscoelastic Solids
139,EGR,346 EMA,False,747,001,7,3.929,85.7,14.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nonlinr&Random Mech Vibratn
139,EGR,346 EMA,False,790,004,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research and Thesis
139,EGR,346 EMA,False,790,016,2,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research and Thesis
139,EGR,346 EMA,True,790,Course,3,***,,,,,,,,,,,,,,,,,Master's Research and Thesis
139,EGR,346 EMA,False,890,023,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
139,EGR,346 EMA,False,890,025,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
139,EGR,346 EMA,False,890,030,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
139,EGR,346 EMA,False,890,041,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
139,EGR,346 EMA,False,890,077,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
139,EGR,346 EMA,True,890,Course,6,,.,.,.,.,.,.,,83.3,.,,.,.,.,.,16.7,.,Pre-Dissertator Research
139,EGR,346 EMA,False,990,023,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
139,EGR,346 EMA,False,990,030,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
139,EGR,346 EMA,False,990,037,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
139,EGR,346 EMA,True,990,Course,6,,.,.,.,.,.,.,,100.0,.,,.,.,.,.,.,.,Research and Thesis
140,EGR,347 EP,False,271,001,17,3.324,5.9,58.8,29.4,5.9,.,.,.,.,.,.,.,.,.,.,.,.,Engr Problem Solving I
140,EGR,347 EP,False,418,002,13,4.000,92.3,.,.,.,.,.,.,7.7,.,.,.,.,.,.,.,.,Sust Energy Challengs & Solutn
140,EGR,347 EP,False,418,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Sust Energy Challengs & Solutn
140,EGR,347 EP,True,418,Course,14,4.000,92.9,.,.,.,.,.,,7.1,.,,.,.,.,.,.,.,Sust Energy Challengs & Solutn
140,EGR,347 EP,False,468,001,14,3.857,78.6,14.3,7.1,.,.,.,.,.,.,.,.,.,.,.,.,.,Intro to Engineering Research
140,EGR,347 EP,False,468,002,13,3.962,92.3,7.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Intro to Engineering Research
140,EGR,347 EP,True,468,Course,27,3.907,85.2,11.1,3.7,.,.,.,,.,.,,.,.,.,.,.,.,Intro to Engineering Research
140,EGR,347 EP,False,469,001,6,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Research Proposal-Engr Physics
140,EGR,347 EP,False,547,001,13,3.500,23.1,46.2,23.1,.,.,.,.,7.7,.,.,.,.,.,.,.,.,Engineering Analysis I
140,EGR,347 EP,False,568,001,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research Pract-Engr Physics I
140,EGR,347 EP,False,920,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,EP Graduate Seminar
141,EGR,348 EPD,False,522,003,24,3.979,95.8,4.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Engr Applications of AI
141,EGR,348 EPD,False,610,001,11,3.682,45.5,45.5,9.1,.,.,.,.,.,.,.,.,.,.,.,.,.,Engr Analysis Decision Making
141,EGR,348 EPD,False,611,001,14,3.464,28.6,42.9,21.4,7.1,.,.,.,.,.,.,.,.,.,.,.,.,Engr Economics & Management
141,EGR,348 EPD,False,611,002,8,3.500,25.0,50.0,25.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Engr Economics & Management
141,EGR,348 EPD,True,611,Course,22,3.477,27.3,45.5,22.7,4.5,.,.,,.,.,,.,.,.,.,.,.,Engr Economics & Management
141,EGR,348 EPD,False,612,001,26,3.788,61.5,34.6,3.8,.,.,.,.,.,.,.,.,.,.,.,.,.,Technical Project Management
141,EGR,348 EPD,False,613,001,8,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Intl Engr Strategies&Practices
141,EGR,348 EPD,False,614,001,13,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mktg for Tech Professionals
141,EGR,348 EPD,False,616,001,8,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Engineering Law
141,EGR,348 EPD,False,617,001,7,3.571,28.6,57.1,14.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Communicating Technical Info
141,EGR,348 EPD,False,619,001,16,3.844,75.0,18.8,6.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Foster and Lead Innovation
141,EGR,348 EPD,False,620,001,9,3.667,33.3,66.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Electrified Powertrain Systems
141,EGR,348 EPD,False,623,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Engine Design II
141,EGR,348 EPD,False,636,001,9,3.833,66.7,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Introduction to Polymers
141,EGR,348 EPD,False,650,001,10,3.100,20.0,30.0,20.0,10.0,20.0,.,.,.,.,.,.,.,.,.,.,.,Intro to Polymers Processing
141,EGR,348 EPD,False,654,001,20,3.976,95.0,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Teaching in Science & Engr
141,EGR,348 EPD,False,654,002,13,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Teaching in Science & Engr
141,EGR,348 EPD,True,654,Course,33,3.986,97.0,3.0,.,.,.,.,,.,.,,.,.,.,.,.,.,Teaching in Science & Engr
141,EGR,348 EPD,False,660,001,6,3.750,50.0,50.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Core Comp of Sustainability
141,EGR,348 EPD,False,678,003,10,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Supply Chain Management
141,EGR,348 EPD,False,690,001,3,***,,,,,,,,,,.,.,.,.,.,.,.,Special Topics in E P D
141,EGR,348 EPD,False,699,008,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
141,EGR,348 EPD,False,699,014,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
141,EGR,348 EPD,True,699,Course,2,***,,,,,,,,,,,,,,,,,Independent Study
141,EGR,348 EPD,False,712,001,21,3.976,95.2,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ethics for Professionals
